Sheet: 5.7.2b (2)
A1: [<<<](→0),B1:,C1:,D1:,E1:,F1:,G1:,H1:,I1:,J1:,K1:,L1:,M1:,N1:,O1:,P1:,Q1:,R1:,S1:,T1:,U1:,V1:
A112:,B112:,C112:,D112:,E112:,F112: System,G112: Display,H112: Dung lượng,I112: M,J112:,K112: N,L112:,M112:,N112:,O112:,P112:,Q112:,R112:,S112:,T112:,U112:,V112:
A113:,B113:,C113:,D113:,E113:,F113: System,G113: Display,H113: Tên file,I113: M,J113:,K113: Y,L113:,M113:,N113:,O113:,P113:,Q113:,R113:,S113:,T113:,U113:,V113:
A114:,B114:,C114:,D114:,E114: Quyết định,F114:,G114:,H114:,I114:,J114:,K114:,L114:,M114:,N114:,O114:,P114:,Q114:,R114:,S114:,T114:,U114:,V114:
A115:,B115:,C115:,D115:,E115:,F115: User,G115: Select,H115: Từ chối,I115: M,J115: Button,K115: N,L115:,M115:,N115:,O115:,P115:,Q115:,R115:,S115:,T115:,U115:,V115:
A116:,B116:,C116:,D116:,E116:,F116: User,G116: Select,H116: Phê duyệt,I116: M,J116: Button,K116: N,L116:,M116:,N116:,O116:,P116:,Q116:,R116:,S116:,T116:,U116:,V116:
A117:,B117: 4. Nhập lý do từ chối,C117: Approver,D117:,E117:,F117:,G117:,H117:,I117:,J117:,K117:,L117:,M117:,N117:,O117:,P117:,Q117:,R117:,S117:,T117:,U117:,V117:
A118:,B118:,C118:,D118:,E118:,F118: User,G118: Input,H118: Lý do từ chối,I118: O,J118: Text,K118: Y,L118: 150,M118:,N118:,O118:,P118:,Q118:,R118:,S118:,T118:,U118:,V118:
A119:,B119: 5. Cập nhật trạng thái yêu cầu,C119: Hệ thống,D119:,E119:,F119:,G119:,H119:,I119:,J119:,K119:,L119:,M119:,N119:,O119:,P119:,Q119:,R119:,S119:,T119:,U119:,V119:
A120:,B120:,C120:,D120:,E120:,F120: System,G120: Update,H120: RQ điều chuyển kho,I120:,J120:,K120:,L120:,M120:,N120:,O120:,P120:,Q120:,R120: Từ chối,S120:,T120:,U120:,V120:
A121:,B121: 6. Unlock tài sản,C121: Hệ thống,D121:,E121:,F121:,G121:,H121:,I121:,J121:,K121:,L121:,M121:,N121:,O121:,P121:,Q121:,R121:,S121:,T121:,U121:,V121:
A122:,B122:,C122:,D122:,E122:,F122: System,G122: Update,H122: Trạng thái lock tài sản,I122:,J122:,K122:,L122:,M122:,N122:,O122:,P122:,Q122:,R122:,S122:,T122:,U122:,V122:
A123:,B123: 7. Cập nhật tasklist,C123: Hệ thống,D123:,E123:,F123:,G123:,H123:,I123:,J123:,K123:,L123:,M123:,N123:,O123:,P123:,Q123:,R123:,S123:,T123:,U123:,V123:
A124:,B124:,C124:,D124:,E124:,F124: System,G124: Update,H124: Tasklist Approver,I124:,J124:,K124:,L124:,M124:,N124:,O124:,P124:,Q124: Đã xử lý,R124:,S124:,T124:,U124:,V124:
